ts,open,high,low,close,volume,trades
2026-08-15 07:15:00+00:00,7.9461,7.9461,7.9461,7.9461,0.0,0
2026-08-15 07:16:00+00:00,7.9461,7.9461,7.9461,7.9461,0.0,0
2026-08-15 07:17:00+00:00,7.9454,7.9459,7.9451,7.9451,281.4,121
2026-08-15 07:18:00+00:00,7.946,7.9461,7.9448,7.9453,210.4,27
2026-08-15 07:19:00+00:00,7.9456,7.9461,7.9452,7.946,91.4,41
2026-08-15 07:20:00+00:00,7.9462,7.9469,7.9459,7.9465,68.6,26
2026-08-15 07:21:00+00:00,7.9465,7.9465,7.9465,7.9465,0.0,0
2026-08-15 07:22:00+00:00,7.9465,7.9465,7.9465,7.9465,0.0,0
2026-08-15 07:23:00+00:00,7.9466,7.9469,7.9461,7.9462,90.2,32
2026-08-15 07:24:00+00:00,7.9462,7.9462,7.9462,7.9462,0.0,0
2026-08-15 07:25:00+00:00,7.9459,7.9462,7.9432,7.9459,368.3,52
2026-08-15 07:26:00+00:00,7.9458,7.9458,7.9455,7.9455,21.7,8
2026-08-15 07:27:00+00:00,7.9455,7.9455,7.9455,7.9455,0.0,0
2026-08-15 07:28:00+00:00,7.9457,7.9457,7.9455,7.9455,9.3,3
2026-08-15 07:29:00+00:00,7.9434,7.9456,7.9434,7.9452,28.8,9
2026-08-15 07:30:00+00:00,7.9434,7.9456,7.9434,7.9456,16.8,6
2026-08-15 07:31:00+00:00,7.9456,7.9456,7.9456,7.9456,0.0,0
2026-08-15 07:32:00+00:00,7.9456,7.9456,7.9456,7.9456,0.0,0
2026-08-15 07:33:00+00:00,7.9447,7.9447,7.9446,7.9446,6.2,2
2026-08-15 07:34:00+00:00,7.9481,7.9481,7.9481,7.9481,61.5,1
2026-08-15 07:35:00+00:00,7.9481,7.9481,7.9481,7.9481,0.0,0
2026-08-15 07:36:00+00:00,7.9481,7.9481,7.9481,7.9481,0.0,0
2026-08-15 07:37:00+00:00,7.9481,7.9481,7.9481,7.9481,0.0,0
2026-08-15 07:38:00+00:00,7.9481,7.9481,7.9481,7.9481,0.0,0
2026-08-15 07:39:00+00:00,7.9485,7.95,7.9456,7.9456,595.6,33
2026-08-15 07:40:00+00:00,7.9456,7.9456,7.9456,7.9456,0.0,0
2026-08-15 07:41:00+00:00,7.9456,7.9456,7.9456,7.9456,0.0,0
2026-08-15 07:42:00+00:00,7.9455,7.9455,7.9455,7.9455,4.1,1
2026-08-15 07:43:00+00:00,7.9455,7.9455,7.9455,7.9455,0.0,0
2026-08-15 07:44:00+00:00,7.9455,7.9455,7.9455,7.9455,0.0,0
2026-08-15 07:45:00+00:00,7.9445,7.9455,7.9445,7.9449,255.8,58
2026-08-15 07:46:00+00:00,7.9449,7.9449,7.9449,7.9449,0.0,0
2026-08-15 07:47:00+00:00,7.9449,7.9449,7.9449,7.9449,0.0,0
2026-08-15 07:48:00+00:00,7.9449,7.9449,7.9449,7.9449,0.0,0
2026-08-15 07:49:00+00:00,7.9449,7.9449,7.9449,7.9449,0.0,0
2026-08-15 07:50:00+00:00,7.9473,7.9495,7.9473,7.9482,164.6,18
2026-08-15 07:51:00+00:00,7.9496,7.9496,7.9496,7.9496,125.4,3
2026-08-15 07:52:00+00:00,7.9483,7.9499,7.9483,7.9488,91.6,21
2026-08-15 07:53:00+00:00,7.9488,7.9488,7.9488,7.9488,0.0,0
2026-08-15 07:54:00+00:00,7.9488,7.9499,7.9488,7.9491,197.8,30
2026-08-15 07:55:00+00:00,7.9491,7.9491,7.9491,7.9491,0.0,0
2026-08-15 07:56:00+00:00,7.9491,7.9491,7.9491,7.9491,0.0,0
2026-08-15 07:57:00+00:00,7.9499,7.9499,7.9499,7.9499,0.1,1
2026-08-15 07:58:00+00:00,7.949,7.9491,7.949,7.949,15.8,6
2026-08-15 07:59:00+00:00,7.949,7.949,7.949,7.949,0.0,0
2026-08-15 08:00:00+00:00,7.9474,7.9477,7.9395,7.9443,159.3,22
2026-08-15 08:01:00+00:00,7.9414,7.9466,7.9414,7.9466,33.0,11
2026-08-15 08:02:00+00:00,7.9466,7.9466,7.9466,7.9466,0.0,0
2026-08-15 08:03:00+00:00,7.9463,7.9463,7.946,7.9463,15.5,6
2026-08-15 08:04:00+00:00,7.9463,7.9463,7.9463,7.9463,0.0,0
2026-08-15 08:05:00+00:00,7.9463,7.9463,7.9463,7.9463,0.0,0
2026-08-15 08:06:00+00:00,7.9463,7.9463,7.9463,7.9463,0.0,0
2026-08-15 08:07:00+00:00,7.9463,7.9463,7.9463,7.9463,0.0,0
2026-08-15 08:08:00+00:00,7.9399,7.9399,7.9399,7.9399,204.9,3
2026-08-15 08:09:00+00:00,7.9456,7.9472,7.9453,7.9463,30.4,14
2026-08-15 08:10:00+00:00,7.9461,7.9462,7.9461,7.9462,6.0,3
2026-08-15 08:11:00+00:00,7.9451,7.9452,7.9421,7.9424,83.4,31
2026-08-15 08:12:00+00:00,7.9421,7.9431,7.9394,7.9431,397.3,66
2026-08-15 08:13:00+00:00,7.9426,7.9431,7.9426,7.9431,81.3,34
2026-08-15 08:14:00+00:00,7.9429,7.9431,7.9423,7.9429,57.4,26
2026-08-15 08:15:00+00:00,7.9432,7.9432,7.9432,7.9432,2.0,1
2026-08-15 08:16:00+00:00,7.9432,7.9432,7.9432,7.9432,0.0,0
2026-08-15 08:17:00+00:00,7.9398,7.9441,7.9398,7.9428,53.2,15
2026-08-15 08:18:00+00:00,7.9428,7.9428,7.9428,7.9428,0.0,0
2026-08-15 08:19:00+00:00,7.9428,7.9428,7.9428,7.9428,0.0,0
2026-08-15 08:20:00+00:00,7.9422,7.9422,7.9421,7.9421,4.8,2
2026-08-15 08:21:00+00:00,7.9454,7.9455,7.9398,7.9398,71.3,19
2026-08-15 08:22:00+00:00,7.9398,7.9398,7.9398,7.9398,0.0,0
2026-08-15 08:23:00+00:00,7.9398,7.9398,7.9398,7.9398,0.0,0
2026-08-15 08:24:00+00:00,7.9398,7.9398,7.9398,7.9398,0.0,0
2026-08-15 08:25:00+00:00,7.9428,7.9428,7.9428,7.9428,2.0,1
2026-08-15 08:26:00+00:00,7.9399,7.9402,7.9399,7.9402,10.0,4
2026-08-15 08:27:00+00:00,7.9402,7.9402,7.9402,7.9402,0.0,0
2026-08-15 08:28:00+00:00,7.9402,7.9402,7.9402,7.9402,0.0,0
2026-08-15 08:29:00+00:00,7.9402,7.9402,7.9402,7.9402,0.0,0
2026-08-15 08:30:00+00:00,7.9448,7.9448,7.9445,7.9445,34.1,11
2026-08-15 08:31:00+00:00,7.9445,7.9445,7.9445,7.9445,0.0,0
2026-08-15 08:32:00+00:00,7.9445,7.9445,7.9445,7.9445,0.0,0
2026-08-15 08:33:00+00:00,7.9409,7.9409,7.9403,7.9403,7.3,4
2026-08-15 08:34:00+00:00,7.9403,7.9403,7.9403,7.9403,0.0,0
2026-08-15 08:35:00+00:00,7.9403,7.9403,7.9403,7.9403,0.0,0
2026-08-15 08:36:00+00:00,7.9403,7.9403,7.9403,7.9403,0.0,0
2026-08-15 08:37:00+00:00,7.9403,7.9403,7.9403,7.9403,0.0,0
2026-08-15 08:38:00+00:00,7.9403,7.9403,7.9403,7.9403,0.0,0
2026-08-15 08:39:00+00:00,7.9403,7.9403,7.9403,7.9403,0.0,0
2026-08-15 08:40:00+00:00,7.941,7.9445,7.9394,7.9394,29.4,12
2026-08-15 08:41:00+00:00,7.9405,7.9405,7.9395,7.9395,13.5,7
2026-08-15 08:42:00+00:00,7.9394,7.9394,7.9368,7.9368,1000.0,2
2026-08-15 08:43:00+00:00,7.9391,7.9391,7.9391,7.9391,12.5,1
2026-08-15 08:44:00+00:00,7.9391,7.9391,7.9391,7.9391,0.0,0
2026-08-15 08:45:00+00:00,7.9345,7.9345,7.9342,7.9342,24.8,12
2026-08-15 08:46:00+00:00,7.9342,7.9342,7.9342,7.9342,0.0,0
2026-08-15 08:47:00+00:00,7.9342,7.9342,7.9342,7.9342,0.0,0
2026-08-15 08:48:00+00:00,7.9342,7.9342,7.9342,7.9342,0.0,0
2026-08-15 08:49:00+00:00,7.9363,7.9365,7.9363,7.9365,7.2,3
2026-08-15 08:50:00+00:00,7.9365,7.9365,7.9365,7.9365,0.0,0
2026-08-15 08:51:00+00:00,7.9365,7.9365,7.9365,7.9365,0.0,0
2026-08-15 08:52:00+00:00,7.9365,7.9365,7.9365,7.9365,0.0,0
2026-08-15 08:53:00+00:00,7.9365,7.9365,7.9365,7.9365,0.0,0
2026-08-15 08:54:00+00:00,7.9365,7.9365,7.9365,7.9365,0.0,0
2026-08-15 08:55:00+00:00,7.9365,7.9365,7.9365,7.9365,0.0,0
2026-08-15 08:56:00+00:00,7.9352,7.9384,7.9342,7.9345,27.1,10
2026-08-15 08:57:00+00:00,7.9342,7.9406,7.9342,7.9343,119.6,12
2026-08-15 08:58:00+00:00,7.9343,7.9343,7.9343,7.9343,0.0,0
2026-08-15 08:59:00+00:00,7.9356,7.94,7.9356,7.94,93.7,10
2026-08-15 09:00:00+00:00,7.94,7.94,7.94,7.94,0.0,0
2026-08-15 09:01:00+00:00,7.94,7.94,7.94,7.94,0.0,0
2026-08-15 09:02:00+00:00,7.9366,7.9399,7.9366,7.9399,27.9,8
2026-08-15 09:03:00+00:00,7.9331,7.9331,7.9201,7.9274,165.3,34
2026-08-15 09:04:00+00:00,7.926,7.9261,7.926,7.926,6.3,4
2026-08-15 09:05:00+00:00,7.9261,7.9277,7.9261,7.9277,24.8,10
2026-08-15 09:06:00+00:00,7.927,7.9328,7.927,7.9328,53.7,28
2026-08-15 09:07:00+00:00,7.9285,7.9285,7.9284,7.9284,5.0,2
2026-08-15 09:08:00+00:00,7.9284,7.9284,7.9284,7.9284,0.0,0
2026-08-15 09:09:00+00:00,7.9284,7.9284,7.9284,7.9284,0.0,0
2026-08-15 09:10:00+00:00,7.9361,7.9361,7.934,7.934,52.3,35
2026-08-15 09:11:00+00:00,7.9395,7.9396,7.9395,7.9396,6.2,2
2026-08-15 09:12:00+00:00,7.9396,7.9396,7.9396,7.9396,0.0,0
2026-08-15 09:13:00+00:00,7.9396,7.9396,7.9396,7.9396,0.0,0
2026-08-15 09:14:00+00:00,7.9388,7.9421,7.9388,7.9413,155.7,23
2026-08-15 09:15:00+00:00,7.9412,7.9412,7.9412,7.9412,1.3,1
2026-08-15 09:16:00+00:00,7.9428,7.9443,7.9428,7.9443,7.4,3
2026-08-15 09:17:00+00:00,7.9462,7.9492,7.9447,7.9492,25.6,6
2026-08-15 09:18:00+00:00,7.9461,7.9462,7.9461,7.9462,6.2,3
2026-08-15 09:19:00+00:00,7.9462,7.9462,7.9462,7.9462,0.0,0
2026-08-15 09:20:00+00:00,7.9469,7.9469,7.9448,7.9448,100.9,8
2026-08-15 09:21:00+00:00,7.9448,7.9448,7.9448,7.9448,0.0,0
2026-08-15 09:22:00+00:00,7.9448,7.9448,7.9448,7.9448,0.0,0
2026-08-15 09:23:00+00:00,7.9448,7.9448,7.9448,7.9448,0.0,0
2026-08-15 09:24:00+00:00,7.9448,7.9448,7.9448,7.9448,0.0,0
2026-08-15 09:25:00+00:00,7.9448,7.9448,7.9448,7.9448,0.0,0
2026-08-15 09:26:00+00:00,7.9488,7.95,7.9483,7.9484,137.6,38
2026-08-15 09:27:00+00:00,7.9484,7.9484,7.9484,7.9484,0.0,0
2026-08-15 09:28:00+00:00,7.9464,7.9464,7.94,7.9416,131.2,7
